mandt,spras,msehi,mseh3,mseh6,mseht,msehl,operation_flag,is_deleted,recordstamp
100,E,KHZ,KHZ,kHz,kHz,Kilohertz,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KJK,KJK,KJ/kg,KJ/kg,Kilojoule/kilogram,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KJK,KJK,kJ/kg,kJ/kg,Kilojoule/Kilogramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KJM,KJM,KJ/mol,KJ/mol,Kilojoule/Mole,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KJM,KJM,kJ/mol,kJ/mol,Kilojoule/Mol,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KM2,KM2,km2,km2,Quadratkilometer,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KM2,KM2,km2,km2,Square kilometer,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KMH,KMH,km/h,km/h,Kilometer/hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KMH,KMH,km/h,km/h,Kilometer/Stunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KMK,KMK,m3/m3,m3/m3,Kubikmeter/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KMK,KMK,m3/m3,m3/m3,Cubic meter/Cubic meter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KMN,KMN,K/min,K/min,Kelvin/Minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KMN,KMN,K/min,K/min,Kelvin/Minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KMS,KMS,K/s,K/s,Kelvin/Second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KMS,KMS,K/s,K/s,Kelvin/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KOH,KOH,kOhm,kOhm,Kiloohm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KOH,KOH,kOhm,kOhm,Kiloohm,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KPA,KPA,kPa,kPa,Kilopascal,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KPA,KPA,kPa,kPa,Kilopascal,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KVA,KVA,kVA,kVA,Kilovoltampere,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KVA,KVA,kVA,kVA,Kilovoltampere,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KWH,KWH,kW.h,kW.h,Kilowatt hours,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KWH,KWH,kW.h,kW.h,Kilowattstunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,KWK,KIK,kai/kg,kai/kg,kg Active Ingredient/kg,I,False,2022-04-21 15:05:21.148410+00:00
100,D,KWK,KWK,kgw/kg,kgw/kg,kg Wirkstoff / kg,I,False,2022-04-21 15:05:21.148410+00:00
100,E,LHK,LHK,l/hkm,l/100 km,Liter per 100 km,I,False,2022-04-21 15:05:21.148410+00:00
100,D,LHK,LHK,l/hkm,l/100 km,Liter pro 100 km,I,False,2022-04-21 15:05:21.148410+00:00
100,D,LMS,LMS,l/m_.s,l/mol.s,Liter/Molsekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,LMS,LMS,l/m_.s,l/mol.s,Liter/Mole Second,I,False,2022-04-21 15:05:21.148410+00:00
100,E,LPH,LPH,L/hr,Liter/hr,Liter per hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,LPH,LPH,L/Std,Liter/Std,Liter pro Stunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M%O,M%O,%O(m),%0(mass),Permille mass,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M%O,M%O,%O(m),%O(Masse),Massenpromille,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M/S,M/S,m/s,m/s,Meter/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M/S,M/S,m/s,m/s,Meter/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M2I,M-2,1/M2,1/M2,1/Square Meter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M2I,M-2,1/M2,1/M2,1 / Quadratmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M2S,M2S,m2/s,m2/s,Square meter/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M2S,M2S,m2/s,m2/s,Quadratmeter/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M3D,M3D,m3/d,m3/Tag,Kubikmeter/Tag,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M3D,M3D,m3/d,m3/day,Cubic meter/day,I,False,2022-04-21 15:05:21.148410+00:00
100,E,M3S,M3S,m3/s,m3/s,Cubic meter/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,M3S,M3S,m3/s,m3/s,Kubikmeter/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MBA,MBA,mbar,mbar,Millibar,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MBA,MBA,mbar,mbar,Millibar,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MBZ,MBZ,m.b_/s,m.bar/s,Meterbar/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MBZ,MBZ,m.b_/s,m.bar/s,Meterbar/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MEJ,MEJ,MJ,MJ,Megajoule,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MEJ,MEJ,MJ,MJ,Megajoule,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGF,MGE,mg/cm2,mg/cm2,Milligram/Square centimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGF,MGF,mg/cm2,mg/cm2,Milligramm/Quadratzentimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGG,MGG,mg/g,mg/g,Milligram/gram,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGG,MGG,mg/g,mg/g,Milligramm/Gramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGK,MGK,mg/kg,mg/kg,Milligram/kilogram,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGK,MGK,mg/kg,mg/kg,Milligramm/Kilogramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGL,MGL,mg/l,mg/l,Milligram/liter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGL,MGL,mg/l,mg/l,Milligramm/Liter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGQ,MGQ,mg/m3,mg/m3,Milligram/cubic meter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGQ,MGQ,mg/m3,mg/m3,Milligramm/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MGW,MGW,MW,MW,Megawatt,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MGW,MGW,VA,VA,Megawatt,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MHZ,MHZ,MHz,MHz,Megahertz,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MHZ,MHZ,MHz,MHz,Megahertz,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MI2,MI2,Mile2,Mile2,Square mile,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MI2,MI2,Meile2,Qudr.Meile,Quadratmeile,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MIM,µM,µm,µm,Micrometer,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MIM,µM,µm,µm,Mikrometer,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MIN,MIN,min,min,Minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MIN,MIN,min,min.,Minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MIS,MIS,µs,µs,Microsecond,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MIS,MIS,µs,µs,Mikrosekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MLK,MLK,ml/m3,ml/m3,Milliliter/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MLK,MLK,ml/m3,ml/m3,Milliliter/cubic meter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MLW,MLI,mlai,ml act.in.,Milliliter Active Ingredient,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MLW,MLW,mlw,ml Stoff,Milliliter Wirkstoff,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MM2,MM2,mm2,mm2,Quadratmillimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MM2,MM2,mm2,mm2,Square millimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMA,MMA,mm/a,mm/a,Millimeter/Jahr,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMA,MMA,mm/a,mm/a,Millimeter/year,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMG,MMG,mmol/g,mmol/g,Millimol/Gramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMG,MMG,mmol/g,mmol/g,Millimole/Gram,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMH,MMH,mm/h,mm/h,Millimeter/hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMH,MMH,mm/h,mm/h,Millimeter/Stunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMK,MMK,m_/kg,mmol/kg,Millimol/Kilogramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMK,MMK,m_/kg,mmol/kg,Millimole/Kilogram,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMO,MMO,mmol,mmol,Millimol,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMO,MMO,mmol,mmol,Millimole,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMQ,MM3,mm3,mm3,Kubikmillimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMQ,MM3,mm3,mm3,Cubic millimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MMS,MMS,mm/s,mm/s,Millimeter/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MMS,MMS,mm/s,mm/s,Millimeter/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MNM,MNM,mN/m,mN/m,Millinewton/Meter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MNM,MNM,mN/m,mN/m,Millinewton/meter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MOK,MOK,mol/kg,mol/kg,Mol/Kilogramm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MOK,MOK,mol/kg,mol/kg,Mole/Kilogram,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MOL,MOL,mol,mol,Mol,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MOL,MOL,mol,mol,Mole,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MON,MON,Monate,Monate,Monate,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MON,MON,Months,Months,Months,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPA,MPA,MPa,MPa,Megapascal,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPA,MPA,MPa,MPa,Megapascal,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPB,MPB,ppb(m),ppb(m),Mass parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPB,MPB,ppb(m),ppb(m),Massen-parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPG,MPG,MPG US,Mi/Gal(US),Miles per gallon (US),I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPG,MPG,MPG US,Mi/Gal(US),Meilen pro Gallone (US),I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPM,MPM,ppm(m),ppm(m),Mass parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPM,MPM,ppm(m),ppm(m),Massen-parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPS,MPS,mPa.s,mPa.s,Millipascalsekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPS,MPS,mPa.s,mPa.s,Millipascal seconds,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPT,MPT,ppt(m),ppt(m),Mass parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPT,MPT,ppt(m),ppt(m),Massen-parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MPZ,MPZ,m.Pa/s,m.Pa/s,Meterpascal/second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MPZ,MPZ,m.Pa/s,m.Pa/s,Meterpascal/Sekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MQH,M3H,m3/h,m3/h,Cubic meter/Hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MQH,M3H,m3/h,m3/h,Kubikmeter/Stunde,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MS2,MS2,m/s2,m/s2,Meter/Square Second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MS2,MS2,m/s2,m/s2,Meter/Quadratsekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MTE,MTE,mT,mT,Millitesla,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MTE,MTE,mT,mT,Millitesla,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MTS,M/H,m/h,m/h,Meter/Hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MTS,M/H,m/h,m/h,Meter/Stunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MVA,MVA,MVA,MVA,Megavoltampere,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MVA,MVA,MVA,MVA,Megavoltampere,I,False,2022-04-21 15:05:21.148410+00:00
100,E,MWH,MWH,MWh,MWh,Megawatt hour,I,False,2022-04-21 15:05:21.148410+00:00
100,D,MWH,MWH,MW.h,MW.h,Megawattstunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,NAM,NAM,nm,nm,Nanometer,I,False,2022-04-21 15:05:21.148410+00:00
100,E,NAM,NAM,nm,nm,Nanometer,I,False,2022-04-21 15:05:21.148410+00:00
100,D,OCM,OCM,Ohcm,Ohm*cm,Spez. elek. Widerstand,I,False,2022-04-21 15:05:21.148410+00:00
100,E,OCM,OCM,Ohcm,Ohm*cm,Specific Electrical Resistance,I,False,2022-04-21 15:05:21.148410+00:00
100,D,OHM,OHM,Ohm,Ohm,Ohm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,OHM,OHM,Ohm,Ohm,Ohm,I,False,2022-04-21 15:05:21.148410+00:00
100,E,OZA,FOZ,foz US,Fld.oz US,Fluid Ounce US,I,False,2022-04-21 15:05:21.148410+00:00
100,D,OZA,FOZ,foz us,Fld Oz US,Fluid Ounce US,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PAA,PAA,PAAR,Paar,Paar,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PAA,PAA,PAIR,Pair,Pair,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PAK,PAC,PAC,Pack,Pack,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PAK,PAK,PAK,Pack,Pack,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PAL,PAL,PAL,Pallet,Pallet,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PAL,PAL,PAL,Palette,Palette,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PAS,PAS,Pas,Pascal sec,Pascal second,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PCT,PRC,PrC,Group prop,Group proportion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PMI,PMI,1/min,1/min,1/Minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PMI,PMI,1/min,1/min,1/minute,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PMR,PMR,kg/m2s,kg/m2*s,Permeation Rate SI,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PMR,PMR,kg/m2s,kg/m2*s,Permeationsrate SI,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PPB,PPB,ppb,ppb,Parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PPB,PPB,ppb,ppb,Parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PPM,PPM,ppm,ppm,Parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PPM,PPM,ppm,ppm,Parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PPT,PPT,ppt,ppt,Parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PPT,PPT,ppt,ppt,Parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PRM,PRM,ug/c2m,ug/cm2*min,Permeation Rate,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PRM,PRM,µg/c2m,µg/cm2*min,Permeationsrate,I,False,2022-04-21 15:05:21.148410+00:00
100,D,PRS,PRS,PRS,Personen,Anzahl Personen,I,False,2022-04-21 15:05:21.148410+00:00
100,E,PRS,PRS,PRS,Persons,Number of Persons,I,False,2022-04-21 15:05:21.148410+00:00
100,E,RHO,RHO,g/cm3,g/cm3,Gram/Cubic Centimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,RHO,RHO,g/cm3,g/cm3,Gramm/Kubikzentimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,ROL,ROL,ROL,Role,Role,I,False,2022-04-21 15:05:21.148410+00:00
100,D,ROL,ROL,rol,Rolle,Rolle,I,False,2022-04-21 15:05:21.148410+00:00
100,E,STD,HR,hrs,Hours,Hours,I,False,2022-04-21 15:05:21.148410+00:00
100,D,STD,STD,std,Stunden,Stunden,I,False,2022-04-21 15:05:21.148410+00:00
100,E,TAG,DAY,Days,Days,Days,I,False,2022-04-21 15:05:21.148410+00:00
100,D,TAG,TAG,Tage,Tage,Tage,I,False,2022-04-21 15:05:21.148410+00:00
100,D,TC3,TC3,1/cm3,1/cm3,1/Kubikzentimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,TC3,TC3,1/cm3,1/cm3,1/cubic centimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,TES,TES,D,D,Tesla,I,False,2022-04-21 15:05:21.148410+00:00
100,D,TES,TES,T,T,Tesla,I,False,2022-04-21 15:05:21.148410+00:00
100,D,TM3,TM3,1/m3,1/m3,1/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,TM3,TM3,1/m3,1/m3,1/cubic meter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,TON,TON,ton,US Ton,US Ton,I,False,2022-04-21 15:05:21.148410+00:00
100,D,TON,TON,ton,US-Tonne,US-Tonne,I,False,2022-04-21 15:05:21.148410+00:00
100,E,UGL,µGL,µg/l,µg/l,Microgram/liter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,UGL,µGL,µg/l,µg/l,Mikrogramm/Liter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,V%O,V%O,%O(V),%O(V),Permille volume,I,False,2022-04-21 15:05:21.148410+00:00
100,D,V%O,V%O,%O(V),%O(V),Volumenpromille,I,False,2022-04-21 15:05:21.148410+00:00
100,E,V01,MSC,µS/cm,µS/cm,Microsiemens per centimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,V01,MSC,µS/cm,µS/cm,Microsiemens pro Zentimeter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,V02,MPL,mMol/l,Millimol/l,Millimol pro Liter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,V02,MPL,mMol/l,Millimol/l,Millimole per Liter,I,False,2022-04-21 15:05:21.148410+00:00
100,D,VAL,VAL,val,Value/Wert,Wertartikel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,VAL,VAL,val,Value,Value-Only Material,I,False,2022-04-21 15:05:21.148410+00:00
100,E,VPB,VPB,ppb(V),ppb(V),Volume parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,VPB,VPB,ppb(V),ppb(V),Volumen-parts per billion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,VPM,VPM,ppm(V),ppm(V),Volume parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,D,VPM,VPM,ppm(V),ppm(V),Volumen-parts per million,I,False,2022-04-21 15:05:21.148410+00:00
100,E,VPT,VPT,ppt(V),ppt(V),Volume parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,D,VPT,VPT,ppt(V),ppt(V),Volumen-parts per trillion,I,False,2022-04-21 15:05:21.148410+00:00
100,E,WCH,WK,Weeks,Weeks,Weeks,I,False,2022-04-21 15:05:21.148410+00:00
100,D,WCH,WCH,Wochen,Wochen,Wochen,I,False,2022-04-21 15:05:21.148410+00:00
100,E,WMK,WMK,W/mk,W/(m*K),Heat Conductivity,I,False,2022-04-21 15:05:21.148410+00:00
100,D,WMK,WMK,W/mk,W/(m*K),Wärmeleitfähigkeit,I,False,2022-04-21 15:05:21.148410+00:00
100,E,WTL,WKY,kg/sm2,kg/s*m2,Evaporation Rate,I,False,2022-04-21 15:05:21.148410+00:00
100,D,WTL,WTL,kg/sm2,kg/s*m2,Verdampfungsgeschwindigkeit,I,False,2022-04-21 15:05:21.148410+00:00
100,E,YD2,YD2,yd2,Yard2,Square Yard,I,False,2022-04-21 15:05:21.148410+00:00
100,D,YD2,YD2,yd2,Qudr.Yard,Quadrat Yard,I,False,2022-04-21 15:05:21.148410+00:00
100,E,YD3,YD3,yd3,Cubic yard,Cubic yard,I,False,2022-04-21 15:05:21.148410+00:00
100,D,YD3,YD3,yd3,Kubik Yard,Kubik Yard,I,False,2022-04-21 15:05:21.148410+00:00
100,D,bbl,bbl,Bt/bbl,Btu/bbl,British Thermal Unit/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,bbl,bbl,Bt/bbl,Btu/bbl,British Thermal Unit/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,bft,bft,Bt/ft3,Btu/ft3,British Thermal Unit/Cubic Ft,I,False,2022-04-21 15:05:21.148410+00:00
100,D,bft,bft,Bt/ft3,Btu/ft3,British Thermal Unit/Kubikfuß,I,False,2022-04-21 15:05:21.148410+00:00
100,D,bgl,bgl,Bt/gal,Btu/gal,British Thermal Unit/US Gallon,I,False,2022-04-21 15:05:21.148410+00:00
100,E,bgl,bgl,Bt/gal,Btu/gal,British Thermal Unit/US Gallon,I,False,2022-04-21 15:05:21.148410+00:00
100,D,btl,btl,Btu/lb,Btu/lb,British Thermal Unit/US Pfund,I,False,2022-04-21 15:05:21.148410+00:00
100,E,btl,btl,Btu/lb,Btu/lb,British Thermal Unit/US Pound,I,False,2022-04-21 15:05:21.148410+00:00
100,D,gj3,gj3,GJ/tm3,GJ/1000m3,Gigajoule/1000 Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,gj3,gj3,GJ/tm3,GJ/1000m3,Gigajoule/1000 Cubic Meters,I,False,2022-04-21 15:05:21.148410+00:00
100,D,gjm,gjm,GJ/m3,GJ/m3,Gigajoule/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,gjm,gjm,GJ/m3,GJ/m3,Gigajoule/Cubic Meter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,gjt,gjt,GJ/ton,GJ/ton,Gigajoule/US Ton,I,False,2022-04-21 15:05:21.148410+00:00
100,D,gjt,gjt,GJ/ton,GJ/ton,Gigajoule/US Tonne,I,False,2022-04-21 15:05:21.148410+00:00
100,D,jm3,jm3,J/m3,J/m3,Joule/Kubikmeter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,jm3,jm3,J/m3,J/m3,Joule/Cubic Meter,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kgb,kgb,kg/bbl,kg/bbl,Kilogram/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kgb,kgb,kg/bbl,kg/bbl,Kilogramm/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kgj,kgj,kg/J,kg/J,Kilogram/Joule,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kgj,kgj,kg/J,kg/J,Kilogramm/Joule,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kgm,kgm,kg/MB,kg/MMBtu,Kilogram/Million BTU,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kgm,kgm,kg/MB,kg/MMBtu,Kilogramm/Millionen BTU,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kgs,kgs,kg/scf,kg/scf,Kilogram/Standard Cubic Foot,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kgs,kgs,kg/scf,kg/scf,Kilogramm/Standard Kubikfuß,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kgt,kgt,kg/ton,kg/ton,Kilogram/US Ton,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kgt,kgt,kg/ton,kg/ton,Kilogramm/US Tonne,I,False,2022-04-21 15:05:21.148410+00:00
100,E,kml,kml,kg/kgm,kg/kg mole,Kilogram/Kilogram Mole,I,False,2022-04-21 15:05:21.148410+00:00
100,D,kml,kml,kg/kgm,kg/kg mole,Kilogramm/Kilogramm Mol,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbb,lbb,lb/Btu,lb/Btu,US Pfund/British Thermal Unit,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbb,lbb,lb/Btu,lb/Btu,US Pound/British Thermal Unit,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbg,lbg,lb/gal,lb/gal,US Pound/US Gallon,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbg,lbg,lb/gal,lb/gal,US Pfund/US Gallone,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbl,lbl,lb/lbm,lb/lb mol,US Pfund/US Pfund Mol,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbl,lbl,lb/lbm,lb/lb mol,US Pound/US Pound Mole,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbm,lbm,lb/MB,lb/MMBtu,US Pound/Million BTU,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbm,lbm,lb/MB,lb/MMBtu,US Pfund/Millionen BTU,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbs,lbs,lb/scf,lb/scf,US Pfund/Standard Kubikfuß,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbs,lbs,lb/scf,lb/scf,US Pound/Standard Cubic Foot,I,False,2022-04-21 15:05:21.148410+00:00
100,E,lbt,lbt,lb/ton,lb/ton,US Pound/US Ton,I,False,2022-04-21 15:05:21.148410+00:00
100,D,lbt,lbt,lb/ton,lb/ton,US Pfund/US Tonne,I,False,2022-04-21 15:05:21.148410+00:00
100,E,mbb,mbb,MB/bbl,MMBtu/bbl,Million BTU/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,D,mbb,mbb,MB/bbl,MMBtu/bbl,Millionen BTU/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,mbt,mbt,MB/ton,MMBtu/ton,Million BTU/US Ton,I,False,2022-04-21 15:05:21.148410+00:00
100,D,mbt,mbt,MB/ton,MMBtu/ton,Millionen BTU/US Tonne,I,False,2022-04-21 15:05:21.148410+00:00
100,E,tbl,tbl,t/bbl,t/bbl,Ton/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,D,tbl,tbl,t/bbl,t/bbl,Tonne/US Barrel,I,False,2022-04-21 15:05:21.148410+00:00
100,E,tbt,tbt,t/Btu,t/Btu,Ton/British Thermal Unit,I,False,2022-04-21 15:05:21.148410+00:00
100,D,tbt,tbt,t/Btu,t/Btu,Tonne/British Thermal Unit,I,False,2022-04-21 15:05:21.148410+00:00
