mandt,spras,waers,ltext,ktext,operation_flag,is_deleted,recordstamp
250,D,ITL,Italienische Lire  (alt --> EUR),Lire,L,False,2022-01-31 20:43:53.037378+00:00
000,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
001,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
050,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
100,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
200,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
250,D,LTL,Litauische Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
000,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
200,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
250,E,LTL,Lithuanian Lita,Lita,L,False,2022-01-31 20:43:53.037378+00:00
000,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
200,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
250,E,LSL,Lesotho Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
000,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
001,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
050,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
100,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
200,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
250,D,LSL,Lesotische Loti,Loti,L,False,2022-01-31 20:43:53.037378+00:00
000,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,D,UYU,Uruguy Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CLP,Chilean Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,MXN,Mexican Pesos,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,COP,Colombian Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,UYU,Uruguayan Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,E,PHP,Philippine Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,D,COP,Kolumbianische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,D,PHP,Philippinische Peso,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
001,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
050,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
100,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
200,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
250,F,PHP,Peso des Philippines,Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
001,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
050,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
100,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
200,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
250,E,BWP,Botswana Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
000,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
001,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
050,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
100,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
200,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
250,D,BWP,Botswanische Pula,Pula,L,False,2022-01-31 20:43:53.037378+00:00
000,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
001,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
050,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
100,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
200,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
250,F,ZAR,Rand sud-africain,Rand,L,False,2022-01-31 20:43:53.037378+00:00
000,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
001,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
050,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
100,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
200,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
250,E,ZAR,South African Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZAR,Südafrikanische Rand,Rand,L,False,2022-01-31 20:43:53.037378+00:00
000,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
001,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
050,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
100,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
200,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
250,E,BRL,Brazilian Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
000,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
001,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
050,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
100,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
200,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
250,D,BRL,Brasilianische Real,Real,L,False,2022-01-31 20:43:53.037378+00:00
000,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,E,QAR,Qatar Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,E,SAR,Saudi Riyal,Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,E,IRR,Iranian Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
001,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
050,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
100,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
200,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
250,D,IRR,Iranische Rial,Rial,L,False,2022-01-31 20:43:53.037378+00:00
000,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
001,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
050,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
100,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
200,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
250,E,KHR,Cambodian Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
000,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
001,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
050,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
100,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
200,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
250,D,KHR,Kambodschanische Riel,Riel,L,False,2022-01-31 20:43:53.037378+00:00
000,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
001,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
050,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
100,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
200,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
250,E,BDT,Bangladesh Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
000,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
001,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
050,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
100,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
200,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
250,D,BDT,Bangladesch Taka,Taka,L,False,2022-01-31 20:43:53.037378+00:00
000,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
001,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
050,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
100,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
200,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
250,E,WST,Samoan Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
000,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
001,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
050,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
100,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
200,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
250,D,WST,Samoanische Tala,Tala,L,False,2022-01-31 20:43:53.037378+00:00
000,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
001,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
050,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
100,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
200,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
250,E,VUV,Vanuatu Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
000,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
001,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
050,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
100,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
200,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
250,D,VUV,Vanuatische Vatu,Vatu,L,False,2022-01-31 20:43:53.037378+00:00
000,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
001,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
050,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
100,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
200,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
250,E,SVC,El Salvador Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
000,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
001,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
050,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
100,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
200,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
250,D,SVC,El Salvador-Colon,Colon,L,False,2022-01-31 20:43:53.037378+00:00
000,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,IQD,Iraqui Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,BHD,Bahrein-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,F,KWD,Dinar Koweiti,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,KWD,Kuwaiti Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,DZD,Algerian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,BHD,Bahraini Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,TND,Tunisian Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,IQD,Irakische-Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,DZD,Algerische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,KWD,Kuwaitische Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,TND,Tunesischer Dinar,Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,SDD,Sudanese Dinar (Old),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,SDD,Sudanesischer Dinar (alt),Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
001,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
050,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
100,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
200,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
250,D,STD,Santomeische Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
000,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
001,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
050,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
100,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
200,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
250,E,STD,Sao Tome / Principe Dobra,Dobra,L,False,2022-01-31 20:43:53.037378+00:00
000,D,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
000,E,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
001,D,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
001,E,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
050,D,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
050,E,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
100,D,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
100,E,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
200,D,XPF,CFP Franc,Franc,L,False,2022-01-31 20:43:53.037378+00:00
