mandt,land1,landk,lnplz,prplz,addrs,xplzs,xplpf,spras,xland,xaddr,nmfmt,xregs,xplst,intca,intca3,intcn3,xegld,xskfn,xmwsn,lnbkn,prbkn,lnblz,prblz,lnpsk,prpsk,xprbk,bnkey,lnbks,prbks,xprso,pruin,uinln,lnst1,prst1,lnst2,prst2,lnst3,prst3,lnst4,prst4,lnst5,prst5,landd,kalsm,landa,wechf,lkvrz,intcn,xdezp,datfm,curin,curha,waers,kurst,afapl,gwgwrt,umrwrt,kzrbwb,xanzum,ctnconcept,kzsrv,xxinve,xgccv,sureg,landgrp_vp,operation_flag,is_deleted,recordstamp
250,SX,NL,,,,X,,N,,X,,,,SX,SXM,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SX,NL,,,,X,,N,,X,,,,SX,SXM,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,BQ,,,,,X,,N,,X,,,,BQ,BES,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MP,,,,,X,,E,,X,,,,MP,MNP,580,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,820,,MARIAN,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FM,FSM,,,,X,,E,,X,,,,FM,FSM,583,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,823,,MIKRON,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,TL,,,,,,,P,,X,,,,TL,TLS,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MF,,,,,,,F,,,,,,MF,MAF,663,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SS,SSD,,,,X,,E,,,,,,SS,SSD,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,EH,,,,,,,F,,X,,,,EH,ESH,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,EUR,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MK,MK,,,,X,,,,,,,,MK,MKD,807,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,096,,MAZED,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GG,GGY,,,,,,E,,X,,,,GG,GGY,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,JE,,,,,,,E,,X,,,,JE,JEY,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IM,,,,,,,E,,X,,,,IM,IMN,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,CS,SCG,,,,,,,,,,,,CS,SCG,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,EE,EST,05,4,,X,,R,,X,,,,EE,EST,233,X,,,14,2,02,4,,,X,1,,,,3,11,,,,,,,,,,,127,,053,,ESTLD,,,,,,EEK,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SK,SK,06,9,001,X,,Q,X,,,,,SK,SVK,703,X,,,18,5,04,4,,,,1,,,,1,12,14,5,10,5,,,,,,,155,TAXSK,063,,SLOWAK,,,,,,SKK,,,20000.000000000,,X,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NA,NAM,,,,X,,E,,X,,,,NA,NAM,516,,,,17,2,06,4,,,,1,,,,,,,,,,,,,,,,267,,389,,NAMIB,,,,,,NAD,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,US,USA,10,1,004,X,,E,X,X,,,,US,USA,840,,X,,17,6,09,6,10,6,X,1,,,,,,11,5,10,5,,,,,,,368,TAXUS,400,,USA,,,,,,USD,,,500.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,US,USA,10,1,004,X,,E,X,X,,,,US,USA,840,,X,,17,6,09,6,10,6,X,1,,,,,,11,5,10,5,,,,,,,368,TAXUS,400,,USA,,,,,,USD,,,500.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,US,USA,10,1,004,X,,E,X,X,,,,US,USA,840,,X,,17,6,09,6,10,6,X,4,11,,,,,11,5,10,5,,,,,,,368,TAXUSJ,400,,USA,,,,,,USD,,,500.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,US,USA,10,1,004,X,,E,X,X,,,,US,USA,840,,X,,17,6,09,6,10,6,X,1,,,,,,11,5,10,5,,,,,,,368,TAXUS,400,,USA,,,,,,USD,,,500.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,US,USA,10,1,004,X,,E,X,X,,,,US,USA,840,,X,,17,6,09,6,10,6,X,4,11,,,,,11,5,10,5,,,,,,,368,TAXUSJ,400,,USA,,,,,,USD,,,500.000000000,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AS,AS,,,,X,,E,,X,,,,AS,ASM,016,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,SB,,,,,X,,E,,X,,,,SB,SLB,090,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,524,,806,,SALOM,,,,,,SBD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,SB,,,,,X,,E,,X,,,,SB,SLB,090,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,524,,806,,SALOM,,,,,,SBD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,SB,,,,,X,,E,,X,,,,SB,SLB,090,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,524,,806,,SALOM,,,,,,SBD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,SB,,,,,X,,E,,X,,,,SB,SLB,090,,,,,,15,5,,,,1,,,,,,,,,,,,,,,,524,,806,,SALOM,,,,,,SBD,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
