mandt,spras,mtart,mtbez,operation_flag,is_deleted,recordstamp
800,U,CONU,KANBAN-säiliö,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ZPCT,Valmistuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,HALB,Puolivalmiste,L,False,2021-08-06 04:10:50.356760+00:00
800,U,NLAG,Ei-varastoitava nimike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,UNBW,Arvostamaton nimike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,HIBE,Apu-/käyttötarvike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,MPO,Nimikesuunnitteluobjekti,L,False,2021-08-06 04:10:50.356760+00:00
800,U,WETT,Kilpaileva tuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,LEER,Uudelleenkäyttöpakkaus,L,False,2021-08-06 04:10:50.356760+00:00
800,U,PROC,Prosessinimike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,CBAU,Rakenneosa,L,False,2021-08-06 04:10:50.356760+00:00
800,U,COUP,Kuponki,L,False,2021-08-06 04:10:50.356760+00:00
800,U,HAWA,Kauppatavara,L,False,2021-08-06 04:10:50.356760+00:00
800,U,PLAN,Kauppatavara (suunn.),L,False,2021-08-06 04:10:50.356760+00:00
800,U,CH00,SH - Sopimusten hallinta,L,False,2021-08-06 04:10:50.356760+00:00
800,U,INTR,Väliaikaisnimike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,FGTR,Juomat,L,False,2021-08-06 04:10:50.356760+00:00
800,U,FRIP,Tuoretavarat,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ABF,Jäte,L,False,2021-08-06 04:10:50.356760+00:00
800,U,CONT,KANBAN-säiliö,L,False,2021-08-06 04:10:50.356760+00:00
800,U,EPA,Varustepaketti,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ZHT1,Valmistuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,VKHM,Myyntiapuvälineet,L,False,2021-08-06 04:10:50.356760+00:00
800,U,PIPE,Pipelinenimike,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ZHTI,Valmistuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,IBAU,Kunnossapitokokoonpano,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ROH,Raaka-aine,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ZTTP,Valmistuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,VOLL,Pakattu tuote,L,False,2021-08-06 04:10:50.356760+00:00
800,U,VERP,Pakkaus,L,False,2021-08-06 04:10:50.356760+00:00
800,U,WERB,Mainosväline,L,False,2021-08-06 04:10:50.356760+00:00
800,U,ERSA,Varaosat,L,False,2021-08-06 04:10:50.356760+00:00
800,U,LEIH,Vaihtopakkausmateriaali,L,False,2021-08-06 04:10:50.356760+00:00
800,U,HERS,Valmistajan osa,L,False,2021-08-06 04:10:50.356760+00:00
800,U,MODE,Muoti (sesonki),L,False,2021-08-06 04:10:50.356760+00:00
800,U,ZPKG,Pakkaus,L,False,2021-08-06 04:10:50.356760+00:00
800,V,MODE,Konfektion (säsongbet.),L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZPKG,Förpackning,L,False,2021-08-06 04:10:50.356760+00:00
800,V,EPA,Utrustningspaket,L,False,2021-08-06 04:10:50.356760+00:00
800,V,NLAG,Ej lagerfört material,L,False,2021-08-06 04:10:50.356760+00:00
800,V,PROC,Processmaterial,L,False,2021-08-06 04:10:50.356760+00:00
800,V,HERS,Tillverkarens komponent,L,False,2021-08-06 04:10:50.356760+00:00
800,V,LGUT,Tomförpackn. handelssyst.,L,False,2021-08-06 04:10:50.356760+00:00
800,V,MPO,Materialplaneringsobjekt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,IBAU,Underhållskomponent,L,False,2021-08-06 04:10:50.356760+00:00
800,V,CONU,Kanban-behållare,L,False,2021-08-06 04:10:50.356760+00:00
800,V,BLG,Tomförpackning,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZHT1,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,UNBW,Ej värderat material,L,False,2021-08-06 04:10:50.356760+00:00
800,V,WETT,Konkurrensprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZIEN,Tjänst,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ABF,Avfall,L,False,2021-08-06 04:10:50.356760+00:00
800,V,CONT,Kanban-behållare,L,False,2021-08-06 04:10:50.356760+00:00
800,V,VERP,Förpackning,L,False,2021-08-06 04:10:50.356760+00:00
800,V,COUP,Kupong,L,False,2021-08-06 04:10:50.356760+00:00
800,V,FOOD,Livsmedel (ej färskvaror),L,False,2021-08-06 04:10:50.356760+00:00
800,V,FGTR,Drycker,L,False,2021-08-06 04:10:50.356760+00:00
800,V,HIBE,Tillsats-/driftsmaterial,L,False,2021-08-06 04:10:50.356760+00:00
800,V,INTR,Fiktivt mtrl,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZTTP,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,BLGA,Tomförpackning,L,False,2021-08-06 04:10:50.356760+00:00
800,V,VOLL,Fullgods,L,False,2021-08-06 04:10:50.356760+00:00
800,V,CBAU,Komponent,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ERSA,Reservdelar,L,False,2021-08-06 04:10:50.356760+00:00
800,V,WERT,Värdematerial,L,False,2021-08-06 04:10:50.356760+00:00
800,V,DIEN,Tjänst,L,False,2021-08-06 04:10:50.356760+00:00
800,V,HAWA,Handelsvara,L,False,2021-08-06 04:10:50.356760+00:00
800,V,LEIH,Låneemballage,L,False,2021-08-06 04:10:50.356760+00:00
800,V,NOF1,Icke-livsmedel,L,False,2021-08-06 04:10:50.356760+00:00
800,V,FERT,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,FRIP,Färskvaror,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ROH,Råmaterial,L,False,2021-08-06 04:10:50.356760+00:00
800,V,DOCU,Halvfabrikat,L,False,2021-08-06 04:10:50.356760+00:00
800,V,HALB,Halvfabrikat,L,False,2021-08-06 04:10:50.356760+00:00
800,V,PROD,Produktgrupp,L,False,2021-08-06 04:10:50.356760+00:00
800,V,PLAN,Planerad handelsvara,L,False,2021-08-06 04:10:50.356760+00:00
800,V,AEM,Handelsvara,L,False,2021-08-06 04:10:50.356760+00:00
800,V,CH00,CH avtalsadministration,L,False,2021-08-06 04:10:50.356760+00:00
800,V,KMAT,Konfigurerbart material,L,False,2021-08-06 04:10:50.356760+00:00
800,V,VKHM,Försäljningshjälpmedel,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZPCT,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,WERB,Reklammaterial,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZHTI,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,FHMI,Produktionshjälpmedel,L,False,2021-08-06 04:10:50.356760+00:00
800,V,ZMDG,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,V,PIPE,Pipeline-material,L,False,2021-08-06 04:10:50.356760+00:00
800,V,LEER,Tomförpackning,L,False,2021-08-06 04:10:50.356760+00:00
800,V,PLM,Slutprodukt,L,False,2021-08-06 04:10:50.356760+00:00
800,W,VKHM,Спомагателни средства,L,False,2021-08-06 04:10:50.356760+00:00
800,W,BLG,BLG Empties  External,L,False,2021-08-06 04:10:50.356760+00:00
800,W,FERT,Готов продукт,L,False,2021-08-06 04:10:50.356760+00:00
800,W,HALB,Полуфабрикат,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZIEN,LSP Service,L,False,2021-08-06 04:10:50.356760+00:00
800,W,MODE,Мода (сезонна),L,False,2021-08-06 04:10:50.356760+00:00
800,W,VOLL,Пълни материали,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZMDG,Готов продукт,L,False,2021-08-06 04:10:50.356760+00:00
800,W,CBAU,Съвместима единица,L,False,2021-08-06 04:10:50.356760+00:00
800,W,FHMI,Произв.ресур./инстр.,L,False,2021-08-06 04:10:50.356760+00:00
800,W,HIBE,Помощни и произв.матер.,L,False,2021-08-06 04:10:50.356760+00:00
800,W,MPO,Обект планиране материал,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZPKG,Опаковка,L,False,2021-08-06 04:10:50.356760+00:00
800,W,FGTR,Напитки,L,False,2021-08-06 04:10:50.356760+00:00
800,W,HERS,Част на производител,L,False,2021-08-06 04:10:50.356760+00:00
800,W,PROD,Групи продукти,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ABF,Отпадъци,L,False,2021-08-06 04:10:50.356760+00:00
800,W,CONU,Container non-value,L,False,2021-08-06 04:10:50.356760+00:00
800,W,LEER,Амбалаж,L,False,2021-08-06 04:10:50.356760+00:00
800,W,COUP,Купони,L,False,2021-08-06 04:10:50.356760+00:00
800,W,PLM,PLM Minimal Material Type,L,False,2021-08-06 04:10:50.356760+00:00
800,W,LGUT,Амбалаж(матер.стопанство),L,False,2021-08-06 04:10:50.356760+00:00
800,W,WETT,Конкурентни продукти,L,False,2021-08-06 04:10:50.356760+00:00
800,W,EPA,Пакет оборудване,L,False,2021-08-06 04:10:50.356760+00:00
800,W,LEIH,АмбалажМногокрИзполз,L,False,2021-08-06 04:10:50.356760+00:00
800,W,NLAG,Нескладируем материал,L,False,2021-08-06 04:10:50.356760+00:00
800,W,DOCU,documentary batch,L,False,2021-08-06 04:10:50.356760+00:00
800,W,HAWA,Търговски стоки,L,False,2021-08-06 04:10:50.356760+00:00
800,W,NOF1,Нехранителни продукти,L,False,2021-08-06 04:10:50.356760+00:00
800,W,CONT,Контейнер Канбан,L,False,2021-08-06 04:10:50.356760+00:00
800,W,BLGA,BLGAEmpties  Fixed assets,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ROH,Суровини,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZHTI,Готов продукт,L,False,2021-08-06 04:10:50.356760+00:00
800,W,UNBW,Неоценени материали,L,False,2021-08-06 04:10:50.356760+00:00
800,W,DIEN,Услуга,L,False,2021-08-06 04:10:50.356760+00:00
800,W,INTR,Интраматериал,L,False,2021-08-06 04:10:50.356760+00:00
800,W,PROC,Материали от процес,L,False,2021-08-06 04:10:50.356760+00:00
800,W,WERT,Матер.само като стойност,L,False,2021-08-06 04:10:50.356760+00:00
800,W,KMAT,Конфигуруеми материали,L,False,2021-08-06 04:10:50.356760+00:00
800,W,CH00,CH Обработка на договори,L,False,2021-08-06 04:10:50.356760+00:00
800,W,FRIP,Нетрайни стоки,L,False,2021-08-06 04:10:50.356760+00:00
800,W,PLAN,Стоки за търговия (план),L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZPCT,Clinical Trial Dummy,L,False,2021-08-06 04:10:50.356760+00:00
800,W,PIPE,Pipeline - Мaterial,L,False,2021-08-06 04:10:50.356760+00:00
800,W,WERB,Каталози с прод.,L,False,2021-08-06 04:10:50.356760+00:00
800,W,VERP,Опаковка,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZHT1,Готов продукт,L,False,2021-08-06 04:10:50.356760+00:00
800,W,FOOD,Храни (без бързоразв.),L,False,2021-08-06 04:10:50.356760+00:00
800,W,IBAU,Възли от поддръжка,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ERSA,Резервни части,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZTTP,Готов продукт,L,False,2021-08-06 04:10:50.356760+00:00
800,W,AEM,Samples,L,False,2021-08-06 04:10:50.356760+00:00
800,W,ZSER,SP: Services,L,False,2021-08-06 04:10:50.356760+00:00
800,W,100,Purchased material,L,False,2021-08-06 04:10:50.356760+00:00
800,W,1000,In-house production,L,False,2021-08-06 04:10:50.356760+00:00
800,W,YCON,Configurable matl MPW,L,False,2021-08-06 04:10:50.356760+00:00
800,W,200,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,W,SEMI,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,W,MSFT,Finished Product Sample,L,False,2021-08-06 04:10:50.356760+00:00
800,W,COMP,"Prod. alloc., purchased",L,False,2021-08-06 04:10:50.356760+00:00
800,Z,DIEN,Service,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,BLG,Empties,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ROH,Raw material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,UNBW,Non-valuated material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,VKHM,Additionals,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,PLAN,Trading goods (planned),L,False,2021-08-06 04:10:50.356760+00:00
800,Z,LGUT,Empties (retail),L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZIEN,Service,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,HAWA,Trading goods,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,NOF1,Nonfoods,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,PROC,Process material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,PROD,Product group,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,WETT,Competitive product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZPKG,Packaging,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ABF,Waste,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,BLGA,Empties,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,KMAT,Configurable material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,VERP,Packaging,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,CONU,KANBAN Container,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,VOLL,Full products,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,CH00,CH Contract Handling,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,WERT,Value-only materials,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,FOOD,Foods (excl. perishables),L,False,2021-08-06 04:10:50.356760+00:00
800,Z,HIBE,Operating supplies,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,MODE,Apparel (seasonal),L,False,2021-08-06 04:10:50.356760+00:00
800,Z,NLAG,Non-stock material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,COUP,Coupons,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,PIPE,Pipeline material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,HERS,Manufacturer parts,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,LEIH,Returnable packaging,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,MPO,Material Planning Object,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,FHMI,Prod. resources/tools,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,WERB,Product catalogs,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,LEER,Empties,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,IBAU,Maintenance assembly,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,FGTR,Drinks,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,EPA,Equipment Package,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,FRIP,Perishables,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,INTR,Intra material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ERSA,Spare parts,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,CONT,KANBAN Container,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,AEM,Samples,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZSER,SP: Services,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZPCT,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,PLM,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZTTP,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZMDG,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,FERT,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZHT1,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,ZHTI,Finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,100,Purchased material,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,1000,In-house production,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,YCON,Configurable matl MPW,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,HALB,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,200,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,DOCU,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,SEMI,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,MSFT,Finished Product Sample,L,False,2021-08-06 04:10:50.356760+00:00
800,Z,COMP,"Prod. alloc., purchased",L,False,2021-08-06 04:10:50.356760+00:00
800,d,CH00,CH upravljanje ugovorima,L,False,2021-08-06 04:10:50.356760+00:00
800,d,FOOD,Hrana (isklj. kvar.roba),L,False,2021-08-06 04:10:50.356760+00:00
800,d,HALB,Polugotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,INTR,Privremeni materijali,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ROH,Sirovine,L,False,2021-08-06 04:10:50.356760+00:00
800,d,COUP,Kuponi,L,False,2021-08-06 04:10:50.356760+00:00
800,d,IBAU,Sklopovi održavanja,L,False,2021-08-06 04:10:50.356760+00:00
800,d,PLM,PLM Minimal Material Type,L,False,2021-08-06 04:10:50.356760+00:00
800,d,FGTR,Pića,L,False,2021-08-06 04:10:50.356760+00:00
800,d,VOLL,Potpuni proizvodi,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZIEN,LSP Service,L,False,2021-08-06 04:10:50.356760+00:00
800,d,LEER,Ambalaža,L,False,2021-08-06 04:10:50.356760+00:00
800,d,NLAG,Neskladišteni materijali,L,False,2021-08-06 04:10:50.356760+00:00
800,d,PIPE,Materijali cevovoda,L,False,2021-08-06 04:10:50.356760+00:00
800,d,BLGA,BLGAEmpties  Fixed assets,L,False,2021-08-06 04:10:50.356760+00:00
800,d,HAWA,Trgovačka roba,L,False,2021-08-06 04:10:50.356760+00:00
800,d,PROC,Materijal obrade,L,False,2021-08-06 04:10:50.356760+00:00
800,d,DIEN,Usluge,L,False,2021-08-06 04:10:50.356760+00:00
800,d,HERS,Deo proizvođača,L,False,2021-08-06 04:10:50.356760+00:00
800,d,VERP,Ambalaža,L,False,2021-08-06 04:10:50.356760+00:00
800,d,MODE,Moda (sezonska),L,False,2021-08-06 04:10:50.356760+00:00
800,d,VKHM,Pomoćna sredstva prodaje,L,False,2021-08-06 04:10:50.356760+00:00
800,d,PLAN,Trgovačka roba (planir.),L,False,2021-08-06 04:10:50.356760+00:00
800,d,WERT,Vrednost materijala,L,False,2021-08-06 04:10:50.356760+00:00
800,d,CONT,Kanban spremnik,L,False,2021-08-06 04:10:50.356760+00:00
800,d,DOCU,documentary batch,L,False,2021-08-06 04:10:50.356760+00:00
800,d,FHMI,Proizvodni resurs/alat,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZPCT,Clinical Trial Dummy,L,False,2021-08-06 04:10:50.356760+00:00
800,d,CBAU,Element planiranja,L,False,2021-08-06 04:10:50.356760+00:00
800,d,LEIH,Povratna ambalaža,L,False,2021-08-06 04:10:50.356760+00:00
800,d,CONU,Container non-value,L,False,2021-08-06 04:10:50.356760+00:00
800,d,EPA,Paket opreme,L,False,2021-08-06 04:10:50.356760+00:00
800,d,UNBW,Nevrednovani materijali,L,False,2021-08-06 04:10:50.356760+00:00
800,d,LGUT,Prazna ambalaža (malopr.),L,False,2021-08-06 04:10:50.356760+00:00
800,d,MPO,Obj.planiranja materijala,L,False,2021-08-06 04:10:50.356760+00:00
800,d,PROD,Grupe proizvoda,L,False,2021-08-06 04:10:50.356760+00:00
800,d,HIBE,Operativne zalihe,L,False,2021-08-06 04:10:50.356760+00:00
800,d,NOF1,Neprehrana,L,False,2021-08-06 04:10:50.356760+00:00
800,d,FRIP,Kvarljiva roba,L,False,2021-08-06 04:10:50.356760+00:00
800,d,BLG,BLG Empties  External,L,False,2021-08-06 04:10:50.356760+00:00
800,d,WETT,Proizvodi konkurencije,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZPKG,Ambalaža,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ABF,Otpad,L,False,2021-08-06 04:10:50.356760+00:00
800,d,KMAT,Materijali za konfigur.,L,False,2021-08-06 04:10:50.356760+00:00
800,d,WERB,Katalozi proizvoda,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ERSA,Rezervni delovi,L,False,2021-08-06 04:10:50.356760+00:00
800,d,AEM,Samples,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZSER,SP: Services,L,False,2021-08-06 04:10:50.356760+00:00
800,d,FERT,Gotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZMDG,Gotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZHT1,Gotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZHTI,Gotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,ZTTP,Gotovi proizvod,L,False,2021-08-06 04:10:50.356760+00:00
800,d,100,Purchased material,L,False,2021-08-06 04:10:50.356760+00:00
800,d,1000,In-house production,L,False,2021-08-06 04:10:50.356760+00:00
800,d,YCON,Configurable matl MPW,L,False,2021-08-06 04:10:50.356760+00:00
800,d,SEMI,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,d,200,Semi-finished product,L,False,2021-08-06 04:10:50.356760+00:00
800,d,MSFT,Finished Product Sample,L,False,2021-08-06 04:10:50.356760+00:00
800,d,COMP,"Prod. alloc., purchased",L,False,2021-08-06 04:10:50.356760+00:00
800,묩,PLAN,व्यापार सामान (नियोजित),L,False,2021-08-06 04:10:50.356760+00:00
800,묩,WETT,प्रतिस्पर्धी उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,PROD,उत्पाद समूह,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,FOOD,भोजन (अपवर्जन विनाशशील),L,False,2021-08-06 04:10:50.356760+00:00
800,묩,PROC,प्रासेस सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,IBAU,रखरखाव असेंबलियां,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,MPO,सामग्री नियोजन ऑब्जेक्ट,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,WERB,उत्पाद कैटलॉग,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,COUP,कूपन,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,UNBW,गैर-मूल्यांकित सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,HAWA,व्यापारिक सामान,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,CONT,कैनबैन कंटेनर,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,ZTTP,पूर्ण उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,FERT,पूर्ण उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,ZMDG,पूर्ण उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,ABF,अपशिष्ट,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,LGUT,खाली सामान (खुदरा),L,False,2021-08-06 04:10:50.356760+00:00
800,묩,ERSA,अतिरिक्त पुर्जें,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,WERT,केवल-मान सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,MODE,परिधान (मौसमी),L,False,2021-08-06 04:10:50.356760+00:00
800,묩,DIEN,सेवा,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,VERP,पैकेजिंग,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,VOLL,पूर्ण उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,INTR,अंतः सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,PIPE,पाइपलाइन सामग्रियां,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,NLAG,गैर-स्टॉक सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,HIBE,संचालन आपूर्तियां,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,ROH,कच्चे माल,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,CBAU,संगत इकाई,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,FGTR,पेय,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,HALB,अर्ध-पूर्ण उत्पाद,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,LEIH,वापसी योग्य पैकेजिंग,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,FRIP,विनाशशील,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,NOF1,गैर-खाद्य,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,HERS,निर्माता भाग,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,FHMI,उत्पादन संसाधन/टूल,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,CH00,CH संविदा प्रबंधन,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,EPA,उपकरण पैकेज,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,LEER,खाली सामान,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,KMAT,कॉन्फ़िगर-योग्य सामग्री,L,False,2021-08-06 04:10:50.356760+00:00
800,묩,VKHM,अतिरिक्त,L,False,2021-08-06 04:10:50.356760+00:00
000,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
001,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
050,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
100,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
200,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
250,D,ABF,Abfall,L,False,2022-01-31 20:43:48.270674+00:00
000,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
001,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
050,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
100,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
200,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
250,D,COUP,Coupon,L,False,2022-01-31 20:43:48.270674+00:00
000,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
001,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
050,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
100,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
200,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
250,D,LEER,Leergut,L,False,2022-01-31 20:43:48.270674+00:00
000,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
001,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
050,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
100,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
200,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
250,D,VOLL,Vollgut,L,False,2022-01-31 20:43:48.270674+00:00
000,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
001,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
050,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
100,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
