mandt,langu,rldnr,name,operation_flag,is_deleted,recordstamp
100,D,0R,Export-Ledger für Ledger 0,L,False,2022-01-31 20:43:51.102548+00:00
200,D,0R,Export-Ledger für Ledger 0,L,False,2022-01-31 20:43:51.102548+00:00
250,D,0R,Export-Ledger für Ledger 0,L,False,2022-01-31 20:43:51.102548+00:00
000,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
001,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
050,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
100,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
200,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
250,D,3I,ISSR: Meldewesen DE Bestand,L,False,2022-01-31 20:43:51.102548+00:00
000,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,E,L0,Local direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
001,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
050,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
100,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
200,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
250,D,09,Zusatzledger Konsolidierung,L,False,2022-01-31 20:43:51.102548+00:00
000,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
001,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
050,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
100,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
200,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
250,E,9C,Funds Management Controlling,L,False,2022-01-31 20:43:51.102548+00:00
000,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,E,G0,Global direct posting ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,D,L0,Lokales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9D,Workflowledger Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9A,Zahlungsbudget Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
000,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,E,09,Additnal Consolidation Ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
001,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
050,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
100,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
200,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
250,E,9N,Bud.Incr.Rev.: Commit. Budget,L,False,2022-01-31 20:43:51.102548+00:00
000,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
001,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
050,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
100,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
200,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
250,E,9M,Bud.Incr.Rev.: Payment Budget,L,False,2022-01-31 20:43:51.102548+00:00
000,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
001,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
050,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
100,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
200,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
250,E,0F,Cost of Sales Accounting Ldgr,L,False,2022-01-31 20:43:51.102548+00:00
000,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
001,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
050,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
100,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
200,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
250,E,1A,FI-LC: Direct Postng Bus.Area,L,False,2022-01-31 20:43:51.102548+00:00
000,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
001,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
050,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
100,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
200,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
250,E,9A,Funds Management Payment Bdgt,L,False,2022-01-31 20:43:51.102548+00:00
000,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
001,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
050,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
100,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
200,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
250,E,00,G/L Accnt Transaction Figures,L,False,2022-01-31 20:43:51.102548+00:00
000,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,D,G0,Globales Durchbuchungs-Ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
001,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
050,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
100,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
200,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
250,D,3K,ISSR: Meldewesen DE Forderung,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9B,Verpflichtungsb.Haushaltsmgm.,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9N,BEE Ledger: Verpflichtungsbdgt,L,False,2022-01-31 20:43:51.102548+00:00
000,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
001,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
050,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
100,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
200,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
250,E,3B,Export Ledger for Recon.Ledger,L,False,2022-01-31 20:43:51.102548+00:00
000,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
001,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
050,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
100,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
200,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
250,D,3B,Exportledger zum Abstimmledger,L,False,2022-01-31 20:43:51.102548+00:00
000,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
001,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
050,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
100,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
200,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
250,E,1B,FI-LC: Dir.Pstng Bus.Ar.Rollup,L,False,2022-01-31 20:43:51.102548+00:00
000,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
001,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
050,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
100,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
200,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
250,D,1A,FI-LC: dir. Durchbuchung Gsber,L,False,2022-01-31 20:43:51.102548+00:00
000,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
001,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
050,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
100,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
200,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
250,D,1B,FI-LC: dir.Durch. Gsber Rollup,L,False,2022-01-31 20:43:51.102548+00:00
000,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
001,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
050,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
100,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
200,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
250,E,9B,Funds Management Commit.Budget,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9K,GM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
000,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
001,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
050,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
100,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
200,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
250,E,3J,ISSR: Reporting DE Profit&Loss,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9I,HHM VB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
000,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
001,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
050,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
100,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
200,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
250,D,9H,HHM ZB Verfügbarkeitskontrolle,L,False,2022-01-31 20:43:51.102548+00:00
800,J,T,テスト対象,I,False,2021-03-31 05:00:43.587054+00:00
800,P,T,Teste,I,False,2021-03-31 05:00:43.587054+00:00
800,U,00,Pääkirjatili-tapahtumatiedot,I,False,2021-03-31 05:00:43.587054+00:00
800,K,00,Artskonto-periodetal,I,False,2021-03-31 05:00:43.587054+00:00
800,L,00,Pozycje trans. księg. konta KG,I,False,2021-03-31 05:00:43.587054+00:00
800,V,00,Omsättningsuppg. HB-konto,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,00,Obraty na účte hlavnej knihy,I,False,2021-03-31 05:00:43.587054+00:00
800,P,00,Saldos mensais Conta do Razão,I,False,2021-03-31 05:00:43.587054+00:00
800,N,00,Grootboekrek.periodecijfers,I,False,2021-03-31 05:00:43.587054+00:00
800,J,00,G/L 勘定取引金額,I,False,2021-03-31 05:00:43.587054+00:00
800,D,00,Sachkonto-Verkehrszahlen,I,False,2021-03-31 05:00:43.587054+00:00
800,E,00,G/L Accnt Transaction Figures,I,False,2021-03-31 05:00:43.587054+00:00
800,G,00,Αξίες Κινήσεων Λογιστικής Γ/Λ,I,False,2021-03-31 05:00:43.587054+00:00
800,6,00,Brojke transakcije konta GK,I,False,2021-03-31 05:00:43.587054+00:00
800,M,00,總帳科目交易額,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,00,G/L खाता लेनदेन आंकड़े,I,False,2021-03-31 05:00:43.587054+00:00
800,T,00,Ana hesap işlem rakamları,I,False,2021-03-31 05:00:43.587054+00:00
800,W,00,Данни операции - сметки Гл.кн.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,00,Данные оборотов ОСч,I,False,2021-03-31 05:00:43.587054+00:00
800,I,00,Saldi dare/avere conto Co.Ge.,I,False,2021-03-31 05:00:43.587054+00:00
800,5,00,Prometni znesek-konto GK,I,False,2021-03-31 05:00:43.587054+00:00
800,3,00,G/L 계정 거래수치,I,False,2021-03-31 05:00:43.587054+00:00
800,d,00,Brojke transakcije računa GK,I,False,2021-03-31 05:00:43.587054+00:00
800,4,00,Cont CM  cifre tranzacţii,I,False,2021-03-31 05:00:43.587054+00:00
800,H,00,Fők.szla-Forgalmi számok,I,False,2021-03-31 05:00:43.587054+00:00
800,S,00,Cifras movimientos cta.mayor,I,False,2021-03-31 05:00:43.587054+00:00
800,A,00,أرقام معاملة حساب أستاذ عام,I,False,2021-03-31 05:00:43.587054+00:00
800,C,00,Obraty na účtu hlavní knihy,I,False,2021-03-31 05:00:43.587054+00:00
800,1,00,G/L 科目交易指标,I,False,2021-03-31 05:00:43.587054+00:00
800,F,00,Soldes mensuels cpte général,I,False,2021-03-31 05:00:43.587054+00:00
800,2,00,ตัวเลขรายการบ/ชแยกประเภททั่วไป,I,False,2021-03-31 05:00:43.587054+00:00
800,B,00,נתוני עסקת חשבון רווח/הפסד,I,False,2021-03-31 05:00:43.587054+00:00
800,O,00,Artskonto - omsetningstall,I,False,2021-03-31 05:00:43.587054+00:00
800,J,01,記帳テスト,I,False,2021-03-31 05:00:43.587054+00:00
800,P,01,Teste de lançamento,I,False,2021-03-31 05:00:43.587054+00:00
800,S,01,Probar contab.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,01,Тест проводки,I,False,2021-03-31 05:00:43.587054+00:00
800,F,01,Test de comptabilisation,I,False,2021-03-31 05:00:43.587054+00:00
800,D,01,Buchungstest,I,False,2021-03-31 05:00:43.587054+00:00
800,J,08,テスト,I,False,2021-03-31 05:00:43.587054+00:00
800,P,08,Teste,I,False,2021-03-31 05:00:43.587054+00:00
800,R,08,Тест,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,09,अतिरिक्त समेकन लेजर,I,False,2021-03-31 05:00:43.587054+00:00
800,V,09,Tilläggsledger konsolidering,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,09,Additnal consolidation ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,G,09,Πρόσθετη Λογιστική Ενοποίησης,I,False,2021-03-31 05:00:43.587054+00:00
800,d,09,Dodatna knjiga konsolidacije,I,False,2021-03-31 05:00:43.587054+00:00
800,J,09,追加連結元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,S,09,Ledger adic.consolidación,I,False,2021-03-31 05:00:43.587054+00:00
800,E,09,Additnal Consolidation Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,N,09,Extra ledger consolidatie,I,False,2021-03-31 05:00:43.587054+00:00
800,D,09,Zusatzledger Konsolidierung,I,False,2021-03-31 05:00:43.587054+00:00
800,H,09,Konszolidálás Kiegészítő Fők-e,I,False,2021-03-31 05:00:43.587054+00:00
800,O,09,Tilleggs-ledger konsolidering,I,False,2021-03-31 05:00:43.587054+00:00
800,4,09,Registru consolidare suplim.,I,False,2021-03-31 05:00:43.587054+00:00
800,T,09,Ek konsolidasyon defterleri,I,False,2021-03-31 05:00:43.587054+00:00
800,M,09,附加合併分類帳,I,False,2021-03-31 05:00:43.587054+00:00
800,5,09,Dodatna knjiga konsolidacije,I,False,2021-03-31 05:00:43.587054+00:00
800,6,09,Dodatna knjiga usklađenja,I,False,2021-03-31 05:00:43.587054+00:00
800,U,09,Konsolidointilisäpääkirja,I,False,2021-03-31 05:00:43.587054+00:00
800,I,09,Ledger supplementare consolid.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,09,Дополнит. регистр консолидации,I,False,2021-03-31 05:00:43.587054+00:00
800,F,09,Ledger suppl. consolidation,I,False,2021-03-31 05:00:43.587054+00:00
800,B,09,ספר חשבון של איחוד נוסף,I,False,2021-03-31 05:00:43.587054+00:00
800,L,09,Dodatkowa księga konsolidacji,I,False,2021-03-31 05:00:43.587054+00:00
800,K,09,Tillægsledger konsolidering,I,False,2021-03-31 05:00:43.587054+00:00
800,C,09,Doplňk. konsolidační ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,A,09,دفتر أستاذ دمج إضافي,I,False,2021-03-31 05:00:43.587054+00:00
800,2,09,แยกประเภทงบการเงินรวมเพิ่มเติม,I,False,2021-03-31 05:00:43.587054+00:00
800,1,09,附加合并分类帐,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,09,Doplnk.konsolidačná úč.kniha,I,False,2021-03-31 05:00:43.587054+00:00
800,3,09,추가연결원장,I,False,2021-03-31 05:00:43.587054+00:00
800,W,09,Допълн.журнал за консолидация,I,False,2021-03-31 05:00:43.587054+00:00
800,P,09,Ledger adicional consolidação,I,False,2021-03-31 05:00:43.587054+00:00
800,D,0A,Verkehrszahlen: Landessicht,I,False,2021-03-31 05:00:43.587054+00:00
800,2,0A,ตัวเลขรายการ : ประเทศ,I,False,2021-03-31 05:00:43.587054+00:00
800,P,0A,Movimentação período: vis.int.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,0A,Данные оборотов: ракурс страны,I,False,2021-03-31 05:00:43.587054+00:00
800,S,0A,Cifras movimientos: Vista país,I,False,2021-03-31 05:00:43.587054+00:00
800,T,0A,İşlem rakamları: Ülke görünümü,I,False,2021-03-31 05:00:43.587054+00:00
800,J,0A,取引金額: 国,I,False,2021-03-31 05:00:43.587054+00:00
800,O,0A,Transaksjonstall: Landpersp.,I,False,2021-03-31 05:00:43.587054+00:00
800,I,0A,Saldi in dare/avere:view paese,I,False,2021-03-31 05:00:43.587054+00:00
800,L,0A,Obroty na kontach: Wgląd kraju,I,False,2021-03-31 05:00:43.587054+00:00
800,3,0A,거래수치: 국가,I,False,2021-03-31 05:00:43.587054+00:00
800,K,0A,Periode-omsætn.tal: Landeview,I,False,2021-03-31 05:00:43.587054+00:00
